Image_ID,True_Label,Predicted_Label
baf7d9e7b58eaa27,Normal,Normal
f94859ab0e9e4524,Normal,Normal
44572755a9bec401,Normal,Normal
fdcc314ac9434619,Normal,Bacteriana
d77135db794e010d,Normal,Normal
8f75031631b521ce,Normal,Bacteriana
4b00654cd2823a37,Normal,Normal
3b573562f9521091,Normal,Normal
9c87e425b055c41b,Normal,Normal
f95df7103b059a46,Normal,Normal
6b361124b6cd45f1,Normal,Normal
4c5de654b7c0e241,Normal,Normal
ed123f9ac119421a,Normal,Normal
02600f4417e744b5,Normal,Normal
514b1d8463a1368c,Normal,Normal
caa1ee2f8de823a6,Normal,Bacteriana
ff3317ceba294fea,Normal,Normal
9f1d5c0fb10748e7,Normal,Normal
7bb92b2566174918,Normal,Normal
068e4fe3e41b1332,Normal,Normal
9ee5942c5f4812d6,Normal,Normal
8a42ce0b623c76eb,Normal,Normal
e38352c60d96e0a5,Normal,Normal
a3ece4f9efbc1143,Normal,Normal
beacbb888c205e81,Normal,Normal
4b716382344efd7f,Normal,Normal
6f46b9850fc886b8,Normal,Normal
5a1a3a3f92e301d7,Normal,Normal
04987aeb587aa226,Normal,Normal
85ae1bedded5bf79,Normal,Normal
47a9f29bc32454c0,Normal,Normal
61eeb54d6804dbe6,Normal,Normal
65e7528dfb0250a1,Normal,Normal
b84b60c9fbb6d9d1,Normal,Normal
0722ab8c94ed2cc4,Normal,Normal
48097046afc59a52,Normal,Normal
4ee9d93b04562ce6,Normal,Normal
1be0af7fd162bb13,Normal,Normal
3ae79154853a1fd1,Normal,Normal
02fea6b336b1d8c4,Normal,Normal
a5058484965f7fdb,Normal,Normal
d0f9bc3637bb17a1,Normal,Normal
d10f811d791b8f57,Normal,Bacteriana
6463488f2c2a068a,Normal,Normal
a348bdd5847fa8a0,Normal,Normal
30e1c98971896902,Normal,Normal
408beb839ea3a71e,Normal,Normal
4beb83186774d8e0,Normal,Normal
adc1b35cca24f53f,Normal,Normal
e49208c6c9b63c62,Normal,Normal
07568fd66e2cfb20,Normal,Normal
08dddbad9919c7d9,Normal,Normal
6c8e2b01c3be986d,Normal,Normal
13a2ce008aa7e671,Normal,Bacteriana
0e5b7533ebe06322,Normal,Normal
827e864ef1aa1424,Normal,Normal
ca1f70c96f1de153,Normal,Normal
9b4cfabc897fe316,Normal,Normal
e52d5d5dd08be99b,Normal,Bacteriana
2c092dc1903b9310,Normal,Normal
e6062056e6c27d03,Normal,Normal
98829232c6abc97a,Normal,Bacteriana
39eb00842a9c441b,Normal,Normal
055ed27473f1a682,Normal,Normal
e394bdf1b73b41ef,Normal,Normal
eff244a60fc89288,Normal,Normal
4848bcb68cca5759,Normal,Normal
4dd97bba174c72d7,Normal,Normal
8a6b24f21a61a8f2,Normal,Normal
7ce1d19e5fd4c63b,Normal,Normal
196f5b039f672bca,Normal,Normal
e73d5f9bc4aef377,Normal,Normal
9f690686f9c970c5,Normal,Normal
20299c4c3fbf9519,Normal,Normal
1e34a86accd13bbd,Normal,Bacteriana
b626249a6ac190ba,Normal,Normal
fa5864f25b111178,Normal,Normal
e8ad06dd1b180dfd,Normal,Normal
b72032a9c508c4e7,Normal,Normal
0b999594a3dae82d,Normal,Normal
723fa15301a20aa2,Normal,Normal
4523e3420cdb47f2,Normal,Normal
a5aff8fa9b5de5ab,Normal,Normal
f6ce105519ccf1de,Normal,Normal
3d44ac2c7b01f587,Normal,Normal
7fc488140b792ffa,Normal,Normal
6f0546271db40cc9,Normal,Normal
ad1430cb84446b77,Normal,Normal
61732cfcc7304762,Normal,Normal
a96ca57cf066dbdc,Normal,Normal
43e22bf8aa6b99f2,Normal,Normal
a13f280954ff3d00,Normal,Normal
b7106eb38442eaa0,Normal,Normal
8cd10ec23ea21e11,Normal,Normal
ed2d5eda9ff53fdf,Normal,Normal
b35cf18f926be3af,Normal,Bacteriana
986c468c629ee6f4,Normal,Normal
a44faf9942f6254e,Normal,Normal
58d46d4671702762,Normal,Normal
3fe36fff29fa7697,Normal,Normal
06a440ef28bd7f71,Normal,Normal
78b1d1da66ebbeeb,Normal,Normal
4f5edd6e42dfc0d9,Normal,Normal
f1dbbd93d1ef6236,Normal,Normal
3dc055a279241db2,Normal,Normal
57e7e7276600e065,Normal,Normal
d401d84a6c11fb36,Normal,Normal
f1d5d9f82a6e3f79,Normal,Normal
e1cf8099e0e89a19,Normal,Bacteriana
8955f41c30149bf3,Normal,Normal
69b3f8dcf442c1cf,Normal,Normal
2da19cdf800fb3ea,Normal,Normal
a39403c3757be230,Normal,Bacteriana
35e882079a1be916,Normal,Normal
61cc5060e48f5327,Normal,Normal
39f788489769d3c6,Normal,Normal
d8b2bcb02aaed4c1,Normal,Normal
9daba58d4ab4a3d2,Normal,Normal
0ef7c58a99f703c7,Normal,Normal
0dd6486455fdd13c,Normal,Normal
d5e37c6e93271f7d,Normal,Normal
808570099a15fd0b,Normal,Normal
a75ab6c234e481d2,Normal,Normal
1f15595d2ca038f8,Normal,Bacteriana
1eef9964826bd2c0,Normal,Normal
4765f2f9918dbd85,Viral,Bacteriana
03d2d99c1207798f,Viral,Viral
5db80f03e1a05056,Viral,Viral
c02b9024612160ec,Viral,Viral
5678901340080ffa,Viral,Viral
0da5f7d3e751ad90,Viral,Viral
d4bd98ac75c1bf7f,Viral,Viral
96b36a8965080e2e,Viral,Viral
14676d8b5be5cb07,Viral,Viral
8e56175fb99d833f,Viral,Bacteriana
8cb3709e383af3d2,Viral,Viral
ff9dd7a376c01772,Viral,Viral
34058f992cdf85de,Viral,Viral
3d50336ec395eb8f,Viral,Viral
7895cbbbc369eeea,Viral,Viral
aaed23b8a21fd54c,Viral,Viral
7f2360765dfb10e0,Viral,Viral
3ead78088ca7714b,Viral,Viral
f69b02fac95e8b24,Viral,Viral
6966567a2bf38b96,Viral,Viral
5fb9dff02a018dcb,Viral,Bacteriana
ab59415dbe189b5e,Viral,Viral
4531de784155198d,Viral,Viral
6b1b71df89539d7f,Viral,Bacteriana
35ab170b912174ba,Viral,Viral
1db06db93b85ab4c,Viral,Viral
d6ee6fe9322a946d,Viral,Viral
8ae26dd736e8750f,Viral,Viral
27a6cff27fe8b345,Viral,Viral
66a9c45d13888330,Viral,Viral
4ac1be6de130da34,Viral,Viral
c682a61568e7c385,Viral,Viral
b51e1aa4029a1d43,Viral,Viral
fcc5c169ca7a9b58,Viral,Viral
76bd84fba5572620,Viral,Viral
6a4ec217320f35e0,Viral,Viral
67914cbf60a684c6,Viral,Viral
e4a52b7223be60db,Viral,Viral
326e804309184cbe,Viral,Bacteriana
98c8c5e03a954520,Viral,Bacteriana
199c5f282f833a2f,Viral,Viral
4f33cf7cc99e3cf4,Viral,Viral
656f289215e65929,Viral,Viral
7c0596d3a1a14d15,Viral,Viral
5c72b6d13da7be40,Viral,Bacteriana
2c5f5dd3a8423930,Viral,Viral
ef505076bd36e1c7,Viral,Viral
bc12654f39e0ad29,Viral,Viral
0b8af2048c7eb136,Viral,Viral
0c5f193100b77f72,Viral,Viral
9d6ebc0d654337de,Viral,Viral
4386282939497333,Viral,Viral
1f91fe4fc1fce6f5,Viral,Viral
7189b15fadd464d2,Viral,Bacteriana
17dcf7bf965aa348,Viral,Viral
fbbe656b1965251a,Viral,Viral
87bd6916164e1126,Viral,Viral
54c43f4082a987df,Viral,Viral
6faa8b50319c1ffe,Viral,Viral
4ed78e553730c4fc,Viral,Viral
91463be599e64e27,Viral,Viral
e309b08a2acc2462,Viral,Viral
45704275560a455c,Viral,Viral
10c7a29873f1bcc3,Viral,Viral
957e759904d10f72,Viral,Viral
8c836e359448e671,Viral,Viral
b1c1f74d5526a335,Viral,Viral
8d937329e8f25af4,Viral,Bacteriana
01c8bd5dc0e726a3,Viral,Viral
40a832ce9bb1f47d,Viral,Viral
da0b217164567fdc,Viral,Viral
de6992aa3dd5af00,Viral,Viral
8012a74845898a6b,Viral,Viral
af10bd4bddcc4d73,Viral,Viral
c7dfbb8c2e5000fe,Viral,Viral
7a815cd68f77b9d3,Viral,Bacteriana
d51a0f5b48d5d864,Viral,Viral
4de34a5700c858c9,Viral,Viral
6f7b3ecfa1bbe680,Viral,Viral
cca4fd143429e0b2,Viral,Viral
74b44d30a7b1b314,Viral,Viral
08f92288ea989047,Viral,Viral
b29380ed2386dfc1,Viral,Viral
dbac4f2108aa0b1a,Viral,Viral
c6c815084eba1e47,Viral,Viral
4cc3ec2d3cf3a745,Viral,Viral
dc3e2b2d6fe5d93d,Viral,Viral
743567b8205f719e,Viral,Viral
944a3f42d31ef1c0,Viral,Viral
8388baf8f2353ed8,Viral,Viral
2c35d9d3632be9c1,Viral,Viral
a08d4a268bdad353,Viral,Viral
c2bf4564a9cca87e,Viral,Viral
22a14ece3e7b8fe8,Viral,Viral
24936a555330db1f,Viral,Viral
4d5077c8eabd205d,Viral,Viral
df6d0ce94b2d4c8a,Viral,Viral
7f5a8ad92b135b49,Viral,Bacteriana
dc3ded8420f73576,Viral,Viral
c5a02446f7516526,Viral,Viral
5a84fe448219c0ce,Viral,Viral
975eaf111ab0e6ce,Viral,Viral
b11348b4af10eb76,Viral,Viral
990bf196136da5fd,Viral,Viral
cf3194e54f1abbf7,Viral,Viral
5a9d8d3d70cc8e65,Viral,Viral
fddcf15179d00013,Viral,Viral
8bf138f2a34d08b2,Viral,Viral
b83adf1dd07bbaee,Viral,Viral
90891208aea6fd33,Viral,Viral
0dadf4e13e2d2fbf,Viral,Viral
1a614f39dc299e9b,Viral,Viral
7c32c1d7a2617324,Viral,Viral
46b1a8e806593fb9,Viral,Bacteriana
3951106b88ed0b36,Viral,Viral
eff2161db4eb472f,Viral,Viral
c2f6ca85f8116cea,Viral,Viral
16f475f87aaef6f9,Viral,Viral
d5b3afd37e621c18,Viral,Viral
76833e4b75702397,Viral,Viral
99f85bf12993ce8b,Viral,Bacteriana
cf1256898e88437b,Viral,Viral
b8190bb679fb4236,Viral,Viral
dbf4df4de54eed88,Viral,Viral
febf53397820f2a2,Viral,Viral
edf59f9aaa603655,Viral,Viral
25a6994570ff9431,Viral,Viral
ac007b220f6b4eb3,Viral,Viral
c13f2ae59e58a049,Viral,Viral
20f5870d0a69731b,Viral,Viral
9d39dcc70c94032b,Viral,Bacteriana
90ab6bc5faa237c4,Viral,Viral
ad70922382c5ac27,Viral,Viral
0cabe24ad1e34cbd,Viral,Viral
78a335e7a1cf50f6,Viral,Viral
2be6a8a0a6047a10,Viral,Viral
b86ad5c6b96fd647,Viral,Viral
1b0a3cc97a2642be,Viral,Viral
61b3994af9422d58,Viral,Viral
323c3314d4dd57f7,Viral,Viral
083e11d9f7299a6e,Viral,Viral
a1f3d7d8d3eaf696,Viral,Viral
ea1d08c6d404e419,Viral,Viral
5028968f9daf1152,Viral,Viral
3d8b50c2311ac636,Viral,Viral
442e0949411c2136,Viral,Viral
5c638f59eb68ede3,Viral,Viral
e1f46747ac7b02b1,Viral,Viral
06e6a1c8df8df54c,Bacteriana,Bacteriana
873b656c1d519b3c,Bacteriana,Bacteriana
109728f82de2914e,Bacteriana,Bacteriana
63af049a687ee32f,Bacteriana,Bacteriana
1ae244df130baeab,Bacteriana,Bacteriana
e9d5e0ec77313b6a,Bacteriana,Bacteriana
332b5fa76c9ab833,Bacteriana,Bacteriana
5e34e60f62892523,Bacteriana,Bacteriana
2d7af1446f9bf38a,Bacteriana,Bacteriana
1ac4ddeec4f6d27e,Bacteriana,Bacteriana
d12f6a82f46164ca,Bacteriana,Bacteriana
cf248a6bd803b72f,Bacteriana,Bacteriana
6b298ff8f54cdc68,Bacteriana,Bacteriana
e5b0fdffedd3eba6,Bacteriana,Bacteriana
f3f42584aba83544,Bacteriana,Bacteriana
6371a56d8e96030b,Bacteriana,Bacteriana
cf980200eaf01f20,Bacteriana,Bacteriana
f25eff09e0480495,Bacteriana,Bacteriana
4f76ac4cfc3ff8ac,Bacteriana,Bacteriana
936e817aefc41742,Bacteriana,Bacteriana
ce44ab8146cd20f4,Bacteriana,Bacteriana
b8b6a0417bf74995,Bacteriana,Bacteriana
db2abc15327c8c51,Bacteriana,Bacteriana
bedee1b89f7c8538,Bacteriana,Bacteriana
9fb49a7c2eb68a0d,Bacteriana,Bacteriana
3e4004b7fc9c1ab0,Bacteriana,Bacteriana
497940d1f75398c5,Bacteriana,Bacteriana
9b10ab941de9ce5d,Bacteriana,Bacteriana
5fbd0de8302d8c9c,Bacteriana,Bacteriana
187feac172ce95a4,Bacteriana,Bacteriana
0ad5ed09e7dce0b8,Bacteriana,Bacteriana
053157149c94e392,Bacteriana,Bacteriana
38d8e4e5cefa31a2,Bacteriana,Bacteriana
3694f46614ab2a93,Bacteriana,Bacteriana
f68f0ebd8f0ef697,Bacteriana,Bacteriana
7a64c21cb0b3c8bc,Bacteriana,Bacteriana
71afa361397c8c90,Bacteriana,Bacteriana
9c31ed3c0c8359d6,Bacteriana,Bacteriana
6306b2b606b00227,Bacteriana,Bacteriana
a4e4253433cdf046,Bacteriana,Bacteriana
c7d0f611b9bbc40d,Bacteriana,Bacteriana
36818456557bfb7a,Bacteriana,Bacteriana
4e7aebebee9ad20e,Bacteriana,Bacteriana
4e48cf9184596212,Bacteriana,Bacteriana
30c98fdccda01f1d,Bacteriana,Bacteriana
66632ff4cc2ee25d,Bacteriana,Bacteriana
7f5ddd7fc1abdba5,Bacteriana,Bacteriana
04b6bdadeb451aa9,Bacteriana,Bacteriana
6b7c11ce15e662e8,Bacteriana,Bacteriana
3dabc4965d594bc6,Bacteriana,Bacteriana
2f1ed4f49cdf60b7,Bacteriana,Bacteriana
08087f848ad68814,Bacteriana,Bacteriana
4be0c009769d7b73,Bacteriana,Bacteriana
ad7cba2a15d7a947,Bacteriana,Bacteriana
a02b680a64b2ba42,Bacteriana,Bacteriana
dfae424ff5872626,Bacteriana,Bacteriana
629a4f5910a521cc,Bacteriana,Bacteriana
091dbe69f7a42181,Bacteriana,Bacteriana
25effdbbaf61cc06,Bacteriana,Bacteriana
f5eaebbdf815f487,Bacteriana,Bacteriana
f023aa0a00bf7e14,Bacteriana,Bacteriana
27c9333afd9d2770,Bacteriana,Bacteriana
fc10fb0a912315fe,Bacteriana,Bacteriana
b45993444f4c9ae7,Bacteriana,Bacteriana
758f2001d94d3380,Bacteriana,Bacteriana
f09185ac0313b46d,Bacteriana,Bacteriana
83abba450dccd5b3,Bacteriana,Bacteriana
20b4696d16cf39fc,Bacteriana,Bacteriana
958436fe877c547c,Bacteriana,Bacteriana
9aa4b2957ab9d993,Bacteriana,Bacteriana
ffaf618a36af84f8,Bacteriana,Bacteriana
990dcbdc055aeb68,Bacteriana,Bacteriana
e99351d1efd671ca,Bacteriana,Bacteriana
61bf1307208758c9,Bacteriana,Bacteriana
c2d0844504199f50,Bacteriana,Bacteriana
46fee7a23669631f,Bacteriana,Bacteriana
3f54a5d80f52b463,Bacteriana,Bacteriana
aee643fc2c5e123d,Bacteriana,Bacteriana
2895b4dc6ef7eb13,Bacteriana,Bacteriana
5174b0e9939e72a1,Bacteriana,Bacteriana
26998708e0b50845,Bacteriana,Bacteriana
6ad982c0bbfbc8f6,Bacteriana,Bacteriana
d337ded7c64436ed,Bacteriana,Bacteriana
fd73d215a922cf5c,Bacteriana,Bacteriana
35cff85300e6240a,Bacteriana,Bacteriana
7da7d353e704d389,Bacteriana,Bacteriana
9d875a9577c3b2f9,Bacteriana,Bacteriana
803b01ef174e1b7b,Bacteriana,Bacteriana
63102eb3652f3a7c,Bacteriana,Bacteriana
037449714f06fe99,Bacteriana,Bacteriana
aadc875b8bd93bf6,Bacteriana,Bacteriana
b9dcf838721dd52b,Bacteriana,Bacteriana
c9e9d04d26bf1f61,Bacteriana,Bacteriana
96e2386e705112e2,Bacteriana,Bacteriana
14fb7ef2dc6e6fca,Bacteriana,Bacteriana
4e367dfee5e41f36,Bacteriana,Bacteriana
6363c42230061281,Bacteriana,Bacteriana
5bf054a584bd5742,Bacteriana,Bacteriana
1cd8d07031b5effb,Bacteriana,Bacteriana
add776c386b3169c,Bacteriana,Bacteriana
5a59d3c647565500,Bacteriana,Bacteriana
a0bcebb178119e98,Bacteriana,Bacteriana
99c3ec0e9010a975,Bacteriana,Bacteriana
7df3871012b59384,Bacteriana,Bacteriana
fa70b70113a7989a,Bacteriana,Bacteriana
e814ae8d5c924088,Bacteriana,Bacteriana
9885e9f9f23bfe00,Bacteriana,Bacteriana
35a9cc2fef7ff2d0,Bacteriana,Bacteriana
3181685cdac45f02,Bacteriana,Bacteriana
6f75ea6478b366ee,Bacteriana,Bacteriana
0be6d86b5ef141cd,Bacteriana,Bacteriana
ecdf1fb58dffbbf6,Bacteriana,Bacteriana
f961790c5437ba66,Bacteriana,Bacteriana
6b697071b94de361,Bacteriana,Bacteriana
4cba1e65e297f6c0,Bacteriana,Bacteriana
9de5370713ea9111,Bacteriana,Bacteriana
ba30a3cc8390aa42,Bacteriana,Bacteriana
3bb9add801d824ce,Bacteriana,Bacteriana
97048796d9bfb16a,Bacteriana,Bacteriana
ac591b12f261c4df,Bacteriana,Bacteriana
0151508f82b3d696,Bacteriana,Bacteriana
b30613db33407d50,Bacteriana,Bacteriana
144e63e1633f1c6d,Bacteriana,Viral
175ee40f5633f3f3,Bacteriana,Bacteriana
59495c677615fa2a,Bacteriana,Bacteriana
922e2d52075723d4,Bacteriana,Bacteriana
58706298ed8b9722,Bacteriana,Bacteriana
e3ecba6d3a6fbdb5,Bacteriana,Bacteriana
063b84ac8238b6b3,Bacteriana,Bacteriana
9c80d3b5c0f46f1d,Bacteriana,Bacteriana
1999ca8ffe144f8f,Bacteriana,Bacteriana
d39ad515eb00ec3f,Bacteriana,Bacteriana
97b8caeb5621f123,Bacteriana,Bacteriana
0c85d79d4e6bc3ce,Bacteriana,Bacteriana
4899660eaa97d9a8,Bacteriana,Bacteriana
6dd0574dd49d8654,Bacteriana,Bacteriana
9b45937d582f8aaa,Bacteriana,Bacteriana
514c980dcb76753c,Bacteriana,Viral
80d499152770145d,Bacteriana,Bacteriana
66f50d18cacbb1de,Bacteriana,Bacteriana
73055c890ab78df2,Bacteriana,Bacteriana
ac2f573efc98f727,Bacteriana,Bacteriana
b2fae1808c52c1ef,Bacteriana,Bacteriana
42c4aec23b2cfbed,Bacteriana,Bacteriana
f3e3ee7a7684d135,Bacteriana,Bacteriana
4ce151ff0c416dde,Bacteriana,Bacteriana
630f36d8b7ea99c7,Bacteriana,Bacteriana
e9fd0868c27f9955,Bacteriana,Bacteriana
05eb2bbcb177cf1e,Bacteriana,Bacteriana
c4f75e60de511bb8,Bacteriana,Bacteriana
5857bf4102d181c3,Bacteriana,Bacteriana
94fb09f0d5c5593e,Bacteriana,Bacteriana
66ca0c8613f4d4d7,Bacteriana,Bacteriana
654ec1df0f8e0f21,Bacteriana,Bacteriana
83e9c8901d735c84,Bacteriana,Bacteriana
23164e950a6503b7,Bacteriana,Bacteriana
6b2ceec2a865e61c,Bacteriana,Bacteriana
d7520e1236f00efe,Bacteriana,Bacteriana
e6b82be1cea57806,Bacteriana,Bacteriana
e0f59bd7781d064e,Bacteriana,Bacteriana
61331d83371112b8,Bacteriana,Bacteriana
ff1b933005e27b68,Bacteriana,Bacteriana
5fb07de0161837dc,Bacteriana,Bacteriana
d14e7cb9dffb70e1,Bacteriana,Bacteriana
775be2459c10a219,Bacteriana,Bacteriana
f19718eeaf01d95a,Bacteriana,Bacteriana
81d584530302c06c,Bacteriana,Bacteriana
f685c6fcf6813c45,Bacteriana,Bacteriana
e309180b6afd7194,Bacteriana,Bacteriana
eecebff137359312,Bacteriana,Bacteriana
44775a1b143ab6cf,Bacteriana,Bacteriana
2b5e122f6611050c,Bacteriana,Bacteriana
671984ee67824002,Bacteriana,Bacteriana
47927ad52dc4285d,Bacteriana,Bacteriana
ebc951f5bbbeaf5e,Bacteriana,Bacteriana
4041a6b25f150fbf,Bacteriana,Bacteriana
3be59683122a98f6,Bacteriana,Bacteriana
6cd8b713c9367777,Bacteriana,Bacteriana
714f9edc12b4e534,Bacteriana,Bacteriana
f88d59132090589b,Bacteriana,Bacteriana
fabba158d693dce7,Bacteriana,Bacteriana
66cd264250767a70,Bacteriana,Bacteriana
d3a0940a8af358ec,Bacteriana,Bacteriana
d9974906989b9a82,Bacteriana,Bacteriana
ea2257a10466f860,Bacteriana,Bacteriana
0b4b993d46b8e8aa,Bacteriana,Bacteriana
3f3aca794e6b7e82,Bacteriana,Viral
d44f27cc2dddf31d,Bacteriana,Bacteriana
e6fc0b86eec375e4,Bacteriana,Bacteriana
1b667b59a0011c2f,Bacteriana,Bacteriana
c3fe2602eee5e810,Bacteriana,Bacteriana
c35d75c17a615e81,Bacteriana,Bacteriana
d64b6dfe7d3e229e,Bacteriana,Bacteriana
0959a5d29d8fbdaf,Bacteriana,Bacteriana
d03dedfd1f7381a9,Bacteriana,Bacteriana
f118c8af2aba9afa,Bacteriana,Bacteriana
880ddb9131f2f957,Bacteriana,Bacteriana
4dc1542131e00c36,Bacteriana,Bacteriana
40d9193769089d03,Bacteriana,Bacteriana
14640de8bd92119d,Bacteriana,Bacteriana
2213ccdf8611ec25,Bacteriana,Bacteriana
ee853303df9e6205,Bacteriana,Bacteriana
a275197cc789bbd6,Bacteriana,Bacteriana
80107d96e03ca4fe,Bacteriana,Bacteriana
95ae64de8823b6d8,Bacteriana,Bacteriana
ace803f23e70b652,Bacteriana,Bacteriana
e40398ba62bb0c49,Bacteriana,Bacteriana
581acafbd43448f8,Bacteriana,Bacteriana
0a76e34ec0c531a9,Bacteriana,Bacteriana
7cd004026047bb01,Bacteriana,Viral
c754fd04456349d8,Bacteriana,Viral
844669f1d537cd35,Bacteriana,Bacteriana
14ab02ee48de0580,Bacteriana,Bacteriana
551b9d78a606315e,Bacteriana,Bacteriana
c47b62321c4ec31a,Bacteriana,Bacteriana
37da275462b85a74,Bacteriana,Bacteriana
9668746a827a704f,Bacteriana,Bacteriana
2ce3f09486186e40,Bacteriana,Bacteriana
788bb31c1a5fe1e8,Bacteriana,Bacteriana
4572d1a16d98406f,Bacteriana,Bacteriana
cf26c6d3b8c303e5,Bacteriana,Bacteriana
9ec10a5cf4ee272b,Bacteriana,Bacteriana
106281949ee9b306,Bacteriana,Bacteriana
da42bb612bd9acfd,Bacteriana,Bacteriana
918c71e6ab37bf45,Bacteriana,Bacteriana
906042f49ecb3eca,Bacteriana,Bacteriana
c72a8199f3447bea,Bacteriana,Bacteriana
983eedfb525710dd,Bacteriana,Bacteriana
5133ca595f86501f,Bacteriana,Bacteriana
70f3c932dc2bc472,Bacteriana,Bacteriana
4c2cbfa288f143e9,Bacteriana,Bacteriana
e4682e311c8f3e3a,Bacteriana,Bacteriana
e7f3362d698cddd4,Bacteriana,Bacteriana
80340cc611f64572,Bacteriana,Bacteriana
151be5a6e32d6d09,Bacteriana,Bacteriana
6d2dc662466d7cc6,Bacteriana,Bacteriana
393e7df299679729,Bacteriana,Bacteriana
4e6d2abfb2a6c3fb,Bacteriana,Bacteriana
88a0e78dc3520267,Bacteriana,Bacteriana
8434e4b60b565888,Bacteriana,Bacteriana
c679235bdf1dfc76,Bacteriana,Bacteriana
4cc946fe243a69fd,Bacteriana,Bacteriana
